Scene,Sindex,Num,Noise_Rate,gamma,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
S3,5,20,0.4,0.8,0.8571428571428571,0.506612859781765,0.98677428043647,0.7329617310503413,0.07471824178349387
S3,5,20,0.4,0.9,0.8571428571428571,0.506612859781765,0.98677428043647,0.7329617310503413,0.1654883060678754
S3,5,20,0.4,1.0,0.8571428571428571,0.506612859781765,0.98677428043647,0.7329617310503413,0.2381043574953806
S3,5,20,0.6,0.2,0.42105263157894735,0.19057528168093452,0.8094247183190655,-0.7250416777015412,0.0
S3,5,20,0.6,0.3,0.42105263157894735,0.19057528168093452,0.8094247183190655,-0.7250416777015412,0.0
S3,5,20,0.6,0.4,0.42105263157894735,0.19057528168093452,0.8094247183190655,-0.7250416777015412,0.0
S3,5,20,0.6,0.5,0.42105263157894735,0.19057528168093452,0.8094247183190655,-0.7250416777015412,0.0
S3,5,20,0.6,0.6,0.42105263157894735,0.19057528168093452,0.8094247183190655,-0.7250416777015412,0.0
S3,5,20,0.6,0.65,0.42105263157894735,0.19057528168093452,0.8094247183190655,-0.7250416777015412,0.0
S3,5,20,0.6,0.7,0.47058823529411764,0.6863132563480194,0.9410602309559418,0.6767362980782503,0.027140146758219536
S3,5,20,0.6,0.75,0.47058823529411764,0.6863132563480194,0.9410602309559418,0.6767362980782503,0.0797735654297525
S3,5,20,0.6,0.8,0.47058823529411764,0.6863132563480194,0.9410602309559418,0.6767362980782503,0.12582780676734387
S3,5,20,0.6,0.9,0.47058823529411764,0.6863132563480194,0.9410602309559418,0.6767362980782503,0.20258487566332936
S3,5,20,0.6,1.0,0.47058823529411764,0.6863132563480194,0.9410602309559418,0.6767362980782503,0.26399053078011775
S3,5,20,0.8,0.2,0.2,0.19057528168093452,0.8094247183190655,-0.6134855735649554,0.0
S3,5,20,0.8,0.3,0.2,0.19057528168093452,0.8094247183190655,-0.6134855735649554,0.0
S3,5,20,0.8,0.4,0.2,0.19057528168093452,0.8094247183190655,-0.6134855735649554,0.0
S3,5,20,0.8,0.5,0.1875,0.6519243363409872,0.6961513273180254,0.42548398665009957,0.018978671130346562
S3,5,20,0.8,0.6,0.23529411764705882,0.7472024035828926,0.7583927892513224,0.5372167279567681,0.019642775774712528
S3,5,20,0.8,0.65,0.1875,0.6519243363409872,0.6961513273180254,0.4273445843727264,0.04434290685739111
S3,5,20,0.8,0.7,0.1875,0.6519243363409872,0.6961513273180254,0.4273445843727264,0.05042203174559061
S3,5,20,0.8,0.75,0.1875,0.6519243363409872,0.6961513273180254,0.4273445843727264,0.055690606648696864
S3,5,20,0.8,0.8,0.1875,0.6519243363409872,0.6961513273180254,0.42548398665009957,0.059616516729770655
S3,5,20,0.8,0.9,0.1875,0.6519243363409872,0.6961513273180254,0.4273445843727264,0.0679839480892781
S3,5,20,0.8,1.0,0.1875,0.6519243363409872,0.6961513273180254,0.4273445843727264,0.07413061880956871
Scene,Sindex,Num,Noise_Rate,gamma,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
S4,1_2,20,0.0,0.2,0.6,0.023487898836012988,0.4882560505819935,-0.7568792544265757,0.1793955177227756
S4,1_2,20,0.0,0.3,0.6,0.023487898836012988,0.4882560505819935,-0.7568792544265757,0.16820694916361248
S4,1_2,20,0.0,0.4,0.6,0.023487898836012988,0.4882560505819935,-0.7568792544265757,0.15328885775139497
S4,1_2,20,0.0,0.5,0.6,0.023487898836012988,0.4882560505819935,-0.7568792544265757,0.1324035297742905
S4,1_2,20,0.0,0.6,0.6,0.023487898836012988,0.4882560505819935,-0.7568792544265757,0.1010755378086338
S4,1_2,20,0.0,0.65,0.6,0.023487898836012988,0.4882560505819935,-0.7568792544265757,0.07869840069030756
S4,1_2,20,0.0,0.7,0.85,0.0012487030999994708,0.9987512969000005,0.6736458626663067,0.016126917735979726
S4,1_2,20,0.0,0.75,0.85,0.011743949418006494,0.9882560505819935,0.6964171469880351,0.02411282017721662
S4,1_2,20,0.0,0.8,0.85,0.0012487030999994708,0.9987512969000005,0.6736458626663067,0.06765502920879114
S4,1_2,20,0.0,0.9,0.85,0.0012487030999994708,0.9987512969000005,0.6736458626663067,0.10773244924319997
S4,1_2,20,0.0,1.0,0.85,0.0012487030999994708,0.9987512969000005,0.6736458626663067,0.13979438527072705
S4,1_2,20,0.2,0.2,0.7222222222222222,0.023487898836012988,0.4882560505819935,-0.7649786608624884,0.1503056308064825
S4,1_2,20,0.2,0.3,0.7222222222222222,0.023487898836012988,0.4882560505819935,-0.7649786608624884,0.1413735537263825
S4,1_2,20,0.2,0.4,0.7222222222222222,0.023487898836012988,0.4882560505819935,-0.7649786608624884,0.1294641176195825
S4,1_2,20,0.2,0.5,0.7222222222222222,0.023487898836012988,0.4882560505819935,-0.7649786608624884,0.11279090707006253
S4,1_2,20,0.2,0.6,0.7222222222222222,0.023487898836012988,0.4882560505819935,-0.7649786608624884,0.08778109124578257
S4,1_2,20,0.2,0.65,0.8,0.08004120968064576,0.9199587903193542,0.5809874161053272,0.015817479076040784
S4,1_2,20,0.2,0.7,0.8,0.08004120968064576,0.9199587903193542,0.5809874161053272,0.025328949695985398
S4,1_2,20,0.2,0.75,0.8,0.08004120968064576,0.9199587903193542,0.5809874161053272,0.03357222423327075
S4,1_2,20,0.2,0.8,0.8,0.08004120968064576,0.9199587903193542,0.5809874161053272,0.04078508945339543
S4,1_2,20,0.2,0.9,0.8,0.08004120968064576,0.9199587903193542,0.5809874161053272,0.052806531486936543
S4,1_2,20,0.2,1.0,0.8,0.08004120968064576,0.9199587903193542,0.5809874161053272,0.062423685113769445
S4,1_2,20,0.4,0.2,0.6,0.09032160834851599,0.454839195825742,-0.7652252438223849,0.0
S4,1_2,20,0.4,0.3,0.6,0.09032160834851599,0.454839195825742,-0.7652252438223849,0.0
S4,1_2,20,0.4,0.4,0.6,0.09032160834851599,0.454839195825742,-0.7652252438223849,0.0
S4,1_2,20,0.4,0.5,0.6,0.09032160834851599,0.454839195825742,-0.7652252438223849,0.0
S4,1_2,20,0.4,0.6,0.6,0.09032160834851599,0.454839195825742,-0.7652252438223849,0.0
S4,1_2,20,0.4,0.65,0.6,0.09032160834851599,0.454839195825742,-0.7652252438223849,0.0
S4,1_2,20,0.4,0.7,0.6875,0.012942800528911724,0.9870571994710883,0.6203818424047515,0.04025841837338136
S4,1_2,20,0.4,0.75,0.6666666666666666,0.023438046846918636,0.9765619531530814,0.6649258558107363,0.040669011738515407
S4,1_2,20,0.4,0.8,0.6875,0.012942800528911724,0.9870571994710883,0.6203818424047515,0.07946993826584581
S4,1_2,20,0.4,0.9,0.6875,0.012942800528911724,0.9870571994710883,0.6203818424047515,0.10996778707109589
S4,1_2,20,0.4,1.0,0.6875,0.012942800528911724,0.9870571994710883,0.6203818424047515,0.13436606611529597
S4,1_2,20,0.6,0.2,0.4,0.09032160834851599,0.454839195825742,-0.6173067715407139,0.0
S4,1_2,20,0.6,0.3,0.4,0.09032160834851599,0.454839195825742,-0.6173067715407139,0.0
S4,1_2,20,0.6,0.4,0.4,0.09032160834851599,0.454839195825742,-0.6173067715407139,0.0
S4,1_2,20,0.6,0.5,0.4,0.09032160834851599,0.454839195825742,-0.6173067715407139,0.0
S4,1_2,20,0.6,0.6,0.4,0.09032160834851599,0.454839195825742,-0.6173067715407139,0.0
S4,1_2,20,0.6,0.65,0.3684210526315789,0.41680134256993584,0.8747979861450963,0.602997700155966,0.030727771297533662
S4,1_2,20,0.6,0.7,0.3684210526315789,0.41680134256993584,0.8747979861450963,0.602997700155966,0.05888562661952948
S4,1_2,20,0.6,0.75,0.3684210526315789,0.41680134256993584,0.8747979861450963,0.602997700155966,0.08328910123192591
S4,1_2,20,0.6,0.8,0.3684210526315789,0.41680134256993584,0.8747979861450963,0.6029977001559661,0.10464214151777274
S4,1_2,20,0.6,0.9,0.3684210526315789,0.41680134256993584,0.8747979861450963,0.602997700155966,0.1402305419941842
S4,1_2,20,0.6,1.0,0.3684210526315789,0.41680134256993584,0.8747979861450963,0.602997700155966,0.16870126237531333
S4,1_2,20,0.8,0.2,0.25,0.023487898836012988,0.4882560505819935,-0.664076568885888,0.1793105174305717
S4,1_2,20,0.8,0.3,0.25,0.023487898836012988,0.4882560505819935,-0.664076568885888,0.16076844045184938
S4,1_2,20,0.8,0.4,0.25,0.023487898836012988,0.4882560505819935,-0.664076568885888,0.13604567114688618
S4,1_2,20,0.8,0.5,0.25,0.023487898836012988,0.4882560505819935,-0.664076568885888,0.10143379411993775
S4,1_2,20,0.8,0.6,0.16666666666666666,0.023438046846918636,0.9765619531530814,0.5704150657190388,0.033559653014034865
S4,1_2,20,0.8,0.65,0.16666666666666666,0.023438046846918636,0.9765619531530814,0.5704150657190388,0.08333272981494178
S4,1_2,20,0.8,0.7,0.14285714285714285,0.023438046846918636,0.9765619531530814,0.6575653921902535,0.01887990974978824
S4,1_2,20,0.8,0.75,0.16666666666666666,0.023438046846918636,0.9765619531530814,0.5704150657190388,0.16296965269639271
S4,1_2,20,0.8,0.8,0.16666666666666666,0.023438046846918636,0.9765619531530814,0.5704150657190388,0.19532215261698221
S4,1_2,20,0.8,0.9,0.16666666666666666,0.023438046846918636,0.9765619531530814,0.5704150657190388,0.2492429858179646
S4,1_2,20,0.8,1.0,0.16666666666666666,0.023438046846918636,0.9765619531530814,0.5704150657190388,0.2923796523787505
S4,1_3,20,0.0,0.2,0.65,0.16008241936129153,0.41995879031935424,-0.5235221101057764,0.3506791685762859
S4,1_3,20,0.0,0.3,0.65,0.16008241936129153,0.41995879031935424,-0.5235221101057764,0.27689711913019815
S4,1_3,20,0.0,0.4,0.65,0.16008241936129153,0.41995879031935424,-0.5235221101057764,0.178521053202081
S4,1_3,20,0.0,0.5,1.0,0.031352522557984486,0.9686474774420155,0.3296908766354631,0.30467784271180853
S4,1_3,20,0.0,0.6,1.0,0.0,1.0,0.44296443848093425,0.2418138840025571
S4,1_3,20,0.0,0.65,1.0,0.0,1.0,0.31484488622200946,0.478228416699753
S4,1_3,20,0.0,0.7,1.0,0.0,1.0,0.31484488622200946,0.5103175610251778
S4,1_3,20,0.0,0.75,1.0,0.0,1.0,0.31484488622200946,0.5381281527738793
S4,1_3,20,0.0,0.8,1.0,0.0,1.0,0.31484488622200946,0.5624624205539932
S4,1_3,20,0.0,0.9,1.0,0.0,1.0,0.31484488622200946,0.6030195335208495
S4,1_3,20,0.0,1.0,1.0,0.0,1.0,0.31484488622200946,0.6354652238943346
S4,1_3,20,0.2,0.2,0.6842105263157895,0.16008241936129153,0.41995879031935424,-0.50499183210991,0.3201022308290081
S4,1_3,20,0.2,0.3,0.6842105263157895,0.16008241936129153,0.41995879031935424,-0.50499183210991,0.24588327892929393
S4,1_3,20,0.2,0.4,0.8235294117647058,0.42816315255172066,0.5718368474482793,0.28249770513738054,0.2650431221072057
S4,1_3,20,0.2,0.5,0.8235294117647058,0.42816315255172066,0.5718368474482793,0.28249770513738054,0.3924858649834583
S4,1_3,20,0.2,0.6,0.8235294117647058,0.42816315255172066,0.5718368474482793,0.43209960730348845,0.25171280843209115
S4,1_3,20,0.2,0.65,0.8235294117647058,0.42816315255172066,0.5718368474482793,0.28249770513738054,0.510125319946153
S4,1_3,20,0.2,0.7,0.8235294117647058,0.42816315255172066,0.5718368474482793,0.28249770513738054,0.5381347139848898
S4,1_3,20,0.2,0.75,0.8235294117647058,0.42816315255172066,0.5718368474482793,0.28249770513738054,0.5624095221517951
S4,1_3,20,0.2,0.8,0.8235294117647058,0.42816315255172066,0.5718368474482793,0.28249770513738054,0.5836499792978371
S4,1_3,20,0.2,0.9,0.8235294117647058,0.42816315255172066,0.5718368474482793,0.28249770513738054,0.6190507412079073
S4,1_3,20,0.2,1.0,0.8235294117647058,0.42816315255172066,0.5718368474482793,0.28249770513738054,0.6473713507359635
S4,1_3,20,0.4,0.2,0.47368421052631576,0.2776230755422817,0.36118846222885914,-0.5773677296204609,0.048911965972884414
S4,1_3,20,0.4,0.3,0.47368421052631576,0.2776230755422817,0.36118846222885914,-0.5773677296204609,0.04108641409062524
S4,1_3,20,0.4,0.4,0.47368421052631576,0.2776230755422817,0.36118846222885914,-0.5743811789969726,0.030136215063539546
S4,1_3,20,0.4,0.5,0.8,0.011743949418006494,0.9882560505819935,0.36298266117823463,0.18886253667083985
S4,1_3,20,0.4,0.6,0.8,0.011743949418006494,0.9882560505819935,0.4618005106621368,0.15718117641117307
S4,1_3,20,0.4,0.65,0.8,0.011743949418006494,0.9882560505819935,0.36298266117823463,0.3043232065738536
S4,1_3,20,0.4,0.7,0.8,0.011743949418006494,0.9882560505819935,0.36298266117823463,0.33181384226504734
S4,1_3,20,0.4,0.75,0.8,0.011743949418006494,0.9882560505819935,0.36298266117823463,0.35563905986408195
S4,1_3,20,0.4,0.8,0.8,0.011743949418006494,0.9882560505819935,0.36298266117823463,0.3764861252632372
S4,1_3,20,0.4,0.9,0.8,0.011743949418006494,0.9882560505819935,0.36298266117823463,0.4112312342618293
S4,1_3,20,0.4,1.0,0.8,0.011743949418006494,0.9882560505819935,0.36298266117823463,0.439027321460703
S4,1_3,20,0.6,0.2,0.4,0.16008241936129153,0.41995879031935424,-0.5962030895329029,0.0
S4,1_3,20,0.6,0.3,0.4,0.16008241936129153,0.41995879031935424,-0.5962030895329029,0.0
S4,1_3,20,0.6,0.4,0.4,0.16008241936129153,0.41995879031935424,-0.5962030895329029,0.0
S4,1_3,20,0.6,0.5,0.4,0.16008241936129153,0.41995879031935424,-0.5962030895329029,0.0
S4,1_3,20,0.6,0.6,0.4666666666666667,0.43990710196972715,0.5600928980302728,0.5197512670030144,0.08710789406141056
S4,1_3,20,0.6,0.65,0.4666666666666667,0.43990710196972715,0.5600928980302728,0.5197512670030144,0.13050607581797413
S4,1_3,20,0.6,0.7,0.35294117647058826,0.5846322216815698,0.6230516674776454,0.6129139665749481,0.035891358794312454
S4,1_3,20,0.6,0.75,0.4666666666666667,0.43990710196972715,0.5600928980302728,0.5197512670030144,0.19994316662847575
S4,1_3,20,0.6,0.8,0.4666666666666667,0.43990710196972715,0.5600928980302728,0.5197512670030144,0.22815198477024207
S4,1_3,20,0.6,0.9,0.4666666666666667,0.43990710196972715,0.5600928980302728,0.5197512670030144,0.27516668167318586
S4,1_3,20,0.6,1.0,0.4666666666666667,0.43990710196972715,0.5600928980302728,0.5197512670030144,0.31277843919554094
S4,1_3,20,0.8,0.2,0.26666666666666666,0.16008241936129153,0.41995879031935424,-0.7525485949659652,0.4628882245193955
S4,1_3,20,0.8,0.3,0.26666666666666666,0.16008241936129153,0.41995879031935424,-0.7525485949659652,0.43327419274668144
S4,1_3,20,0.8,0.4,0.26666666666666666,0.16008241936129153,0.41995879031935424,-0.7525485949659652,0.39378881704972934
S4,1_3,20,0.8,0.5,0.26666666666666666,0.16008241936129153,0.41995879031935424,-0.7525485949659652,0.33850929107399647
S4,1_3,20,0.8,0.6,0.26666666666666666,0.16008241936129153,0.41995879031935424,-0.7525485949659652,0.2555900021103971
S4,1_3,20,0.8,0.65,0.26666666666666666,0.16008241936129153,0.41995879031935424,-0.7525485949659652,0.19636193856496897
S4,1_3,20,0.8,0.7,0.2,0.5082043622323664,0.49179563776763363,0.6791780526672562,0.014129178547218997
S4,1_3,20,0.8,0.75,0.2,0.5082043622323664,0.49179563776763363,0.6791780526672562,0.04485389997740442
S4,1_3,20,0.8,0.8,0.2,0.5082043622323664,0.49179563776763363,0.6791780526672562,0.07173803122881667
S4,1_3,20,0.8,0.9,0.2,0.5082043622323664,0.49179563776763363,0.6791780526672562,0.11654491664783703
S4,1_3,20,0.8,1.0,0.2,0.5082043622323664,0.49179563776763363,0.6791780526672562,0.1523904249830533
S4,1_4,20,0.0,0.2,0.75,0.03529882216333535,0.4823505889183323,-0.6940792853115885,0.5403992183095498
S4,1_4,20,0.0,0.3,0.75,0.03529882216333535,0.4823505889183323,-0.6940792853115885,0.4925991066394856
S4,1_4,20,0.0,0.4,0.75,0.03529882216333535,0.4823505889183323,-0.6940792853115885,0.4288656244127331
S4,1_4,20,0.0,0.5,0.75,0.03529882216333535,0.4823505889183323,-0.6940792853115885,0.3396387492952798
S4,1_4,20,0.0,0.6,0.75,0.03529882216333535,0.4823505889183323,-0.6940792853115885,0.2057984366190998
S4,1_4,20,0.0,0.65,0.75,0.03529882216333535,0.4823505889183323,-0.6940792853115885,0.11019821327897113
S4,1_4,20,0.0,0.7,0.75,0.08004120968064576,0.9199587903193542,0.6897794396709029,0.008913291844983285
S4,1_4,20,0.0,0.75,0.95,0.33333333333333337,1.0,0.7367571130178661,0.010676554312760886
S4,1_4,20,0.0,0.8,0.75,0.08004120968064576,0.9199587903193542,0.6897794396709029,0.08410737681301111
S4,1_4,20,0.0,0.9,0.75,0.08004120968064576,0.9199587903193542,0.6897794396709029,0.14259166512147714
S4,1_4,20,0.0,1.0,0.75,0.08004120968064576,0.9199587903193542,0.6897794396709029,0.18937909576824993
S4,1_4,20,0.2,0.2,0.7222222222222222,0.03529882216333535,0.4823505889183323,-0.741293649081217,0.5920399286825812
S4,1_4,20,0.2,0.3,0.7222222222222222,0.03529882216333535,0.4823505889183323,-0.741293649081217,0.5516170613515212
S4,1_4,20,0.2,0.4,0.7222222222222222,0.03529882216333535,0.4823505889183323,-0.741293649081217,0.49771990491010804
S4,1_4,20,0.2,0.5,0.7222222222222222,0.03529882216333535,0.4823505889183323,-0.741293649081217,0.4222638858921297
S4,1_4,20,0.2,0.6,0.7222222222222222,0.03529882216333535,0.4823505889183323,-0.741293649081217,0.3090798573651622
S4,1_4,20,0.2,0.65,0.7222222222222222,0.03529882216333535,0.4823505889183323,-0.741293649081217,0.2282341227030424
S4,1_4,20,0.2,0.7,0.9411764705882353,0.0,1.0,0.6218008788359731,0.09683601655288693
S4,1_4,20,0.2,0.75,0.6470588235294118,0.33333333333333337,1.0,0.7126434501533755,0.03525796858153155
S4,1_4,20,0.2,0.8,0.9411764705882353,0.0,1.0,0.6218008788359731,0.1930850525063419
S4,1_4,20,0.2,0.9,0.9411764705882353,0.0,1.0,0.6218008788359731,0.26794541380347336
S4,1_4,20,0.2,1.0,0.9411764705882353,0.0,1.0,0.6218008788359731,0.32783370284117863
S4,1_4,20,0.4,0.2,0.5555555555555556,0.03529882216333535,0.4823505889183323,-0.7207797161638333,0.5858771806843124
S4,1_4,20,0.4,0.3,0.5555555555555556,0.03529882216333535,0.4823505889183323,-0.7207797161638333,0.5410024922106429
S4,1_4,20,0.4,0.4,0.5555555555555556,0.03529882216333535,0.4823505889183323,-0.7207797161638333,0.48116957424574996
S4,1_4,20,0.4,0.5,0.5555555555555556,0.03529882216333535,0.4823505889183323,-0.7207797161638333,0.3974034890948999
S4,1_4,20,0.4,0.6,0.5555555555555556,0.03529882216333535,0.4823505889183323,-0.7207797161638333,0.27175436136862496
S4,1_4,20,0.4,0.65,0.5555555555555556,0.03529882216333535,0.4823505889183323,-0.7207797161638333,0.1820049844212856
S4,1_4,20,0.4,0.7,0.6666666666666666,0.34509960738777845,0.9823505889183324,0.6539349136304655,0.04525119806088188
S4,1_4,20,0.4,0.75,0.6666666666666666,0.34509960738777845,0.9823505889183324,0.6539349136304655,0.08807660102548431
S4,1_4,20,0.4,0.8,0.6666666666666666,0.34509960738777845,0.9823505889183324,0.6539349136304655,0.12554882861951144
S4,1_4,20,0.4,0.9,0.6666666666666666,0.34509960738777845,0.9823505889183324,0.6539349136304655,0.18800254127622326
S4,1_4,20,0.4,1.0,0.6666666666666666,0.34509960738777845,0.9823505889183324,0.6539349136304655,0.23796551140159272
S4,1_4,20,0.6,0.2,0.4,0.13389362533986993,0.43305318733006504,-0.5548212889153591,0.0
S4,1_4,20,0.6,0.3,0.4,0.13389362533986993,0.43305318733006504,-0.5548212889153591,0.0
S4,1_4,20,0.6,0.4,0.4,0.13389362533986993,0.43305318733006504,-0.5548212889153591,0.0
S4,1_4,20,0.6,0.5,0.4,0.13389362533986993,0.43305318733006504,-0.5548212889153591,0.0
S4,1_4,20,0.6,0.6,0.4375,0.09769062076231338,0.9023093792376866,0.5495734544074202,0.07831395338241554
S4,1_4,20,0.6,0.65,0.4375,0.09769062076231338,0.9023093792376866,0.5495734544074202,0.14396812480055143
S4,1_4,20,0.6,0.7,0.4444444444444444,0.3984604138415423,0.9023093792376866,0.6668947542931088,0.03563647415390673
S4,1_4,20,0.6,0.75,0.4444444444444444,0.3984604138415423,0.9023093792376866,0.6668947542931088,0.0834955111278071
S4,1_4,20,0.6,0.8,0.4375,0.09769062076231338,0.9023093792376866,0.5495734544074202,0.2916900104913572
S4,1_4,20,0.6,0.9,0.4375,0.09769062076231338,0.9023093792376866,0.5495734544074202,0.36281536286100435
S4,1_4,20,0.6,1.0,0.4375,0.09769062076231338,0.9023093792376866,0.5495734544074202,0.4197156447567221
S4,1_4,20,0.8,0.2,0.2,0.13389362533986993,0.43305318733006504,-0.6105366378518495,0.0
S4,1_4,20,0.8,0.3,0.2,0.13389362533986993,0.43305318733006504,-0.6105366378518495,0.0
S4,1_4,20,0.8,0.4,0.2,0.13389362533986993,0.43305318733006504,-0.6105366378518495,0.0
S4,1_4,20,0.8,0.5,0.2,0.13389362533986993,0.43305318733006504,-0.6105366378518495,0.0
S4,1_4,20,0.8,0.6,0.17647058823529413,0.029393360499674115,0.9706066395003259,0.5797662681900277,0.02478036842714595
S4,1_4,20,0.8,0.65,0.1111111111111111,0.35292890699978274,0.9706066395003259,0.6339148043943013,0.013409900884138707
S4,1_4,20,0.8,0.7,0.1111111111111111,0.35292890699978274,0.9706066395003259,0.6339148043943013,0.05115860785089963
S4,1_4,20,0.8,0.75,0.1111111111111111,0.35292890699978274,0.9706066395003259,0.6339148043943013,0.08387415388875918
S4,1_4,20,0.8,0.8,0.1111111111111111,0.35292890699978274,0.9706066395003259,0.6339148043943013,0.11250025667188628
S4,1_4,20,0.8,0.9,0.1111111111111111,0.35292890699978274,0.9706066395003259,0.6339148043943013,0.16021042797709806
S4,1_4,20,0.8,1.0,0.1111111111111111,0.35292890699978274,0.9706066395003259,0.6339148043943013,0.1983785650212675
S4,1_5,20,0.0,0.2,1.0,0.16008241936129153,0.41995879031935424,-0.5760012477064299,0.0
S4,1_5,20,0.0,0.3,1.0,0.16008241936129153,0.41995879031935424,-0.5760012477064299,0.0
S4,1_5,20,0.0,0.4,1.0,0.16008241936129153,0.41995879031935424,-0.5760012477064299,0.0
S4,1_5,20,0.0,0.5,1.0,0.16008241936129153,0.41995879031935424,-0.5760012477064299,0.0
S4,1_5,20,0.0,0.6,1.0,0.19950313408693598,0.800496865913064,0.5282326616052886,0.055534249948288573
S4,1_5,20,0.0,0.65,1.0,0.19950313408693598,0.800496865913064,0.5282326616052886,0.08697667028193673
S4,1_5,20,0.0,0.7,1.0,0.19950313408693598,0.800496865913064,0.5282326616052886,0.11392731628220652
S4,1_5,20,0.0,0.75,1.0,0.19950313408693598,0.800496865913064,0.5282326616052886,0.13728454281577374
S4,1_5,20,0.0,0.8,1.0,0.19950313408693598,0.800496865913064,0.5282326616052886,0.15772211603264505
S4,1_5,20,0.0,0.9,1.0,0.19950313408693598,0.800496865913064,0.5282326616052886,0.19178473806076382
S4,1_5,20,0.0,1.0,1.0,0.19950313408693598,0.800496865913064,0.5282326616052886,0.21903483568325888
S4,1_5,20,0.2,0.2,0.8,0.16008241936129153,0.41995879031935424,-0.5957839182193689,0.0
S4,1_5,20,0.2,0.3,0.8,0.16008241936129153,0.41995879031935424,-0.5872776994823411,0.0
S4,1_5,20,0.2,0.4,0.8,0.16008241936129153,0.41995879031935424,-0.5957839182193689,0.0
S4,1_5,20,0.2,0.5,0.8,0.16008241936129153,0.41995879031935424,-0.5957839182193689,0.0
S4,1_5,20,0.2,0.6,0.7368421052631579,0.4208039158828645,0.8687941261757033,0.49341275659808054,0.09501263240037446
S4,1_5,20,0.2,0.65,0.7368421052631579,0.4208039158828645,0.8687941261757033,0.49341275659808054,0.1288458374949755
S4,1_5,20,0.2,0.7,0.7368421052631579,0.4208039158828645,0.8687941261757033,0.4934127565980805,0.15784572757606205
S4,1_5,20,0.2,0.75,0.7368421052631579,0.4208039158828645,0.8687941261757033,0.4934127565980805,0.18297896564633712
S4,1_5,20,0.2,0.8,0.7368421052631579,0.4208039158828645,0.8687941261757033,0.49341275659808054,0.20497054895782774
S4,1_5,20,0.2,0.9,0.7368421052631579,0.4208039158828645,0.8687941261757033,0.49341275659808054,0.24162318781031214
S4,1_5,20,0.2,1.0,0.7368421052631579,0.4208039158828645,0.8687941261757033,0.49341275659808054,0.2709452988922996
S4,1_5,20,0.4,0.2,0.6,0.16008241936129153,0.41995879031935424,-0.49977542575876566,0.0
S4,1_5,20,0.4,0.3,0.6,0.16008241936129153,0.41995879031935424,-0.49977542575876566,0.0
S4,1_5,20,0.4,0.4,0.6,0.16008241936129153,0.41995879031935424,-0.49977542575876566,0.0
S4,1_5,20,0.4,0.5,0.631578947368421,0.466335422724624,0.800496865913064,0.4688151486642479,0.04157980178100281
S4,1_5,20,0.4,0.6,0.631578947368421,0.466335422724624,0.800496865913064,0.4688151486642479,0.14576094592861344
S4,1_5,20,0.4,0.65,0.631578947368421,0.466335422724624,0.800496865913064,0.4688151486642479,0.18583061675461757
S4,1_5,20,0.4,0.7,0.631578947368421,0.466335422724624,0.800496865913064,0.4688151486642479,0.22017604889119247
S4,1_5,20,0.4,0.75,0.631578947368421,0.466335422724624,0.800496865913064,0.4688151486642479,0.24994209007622412
S4,1_5,20,0.4,0.8,0.631578947368421,0.466335422724624,0.800496865913064,0.4688151486642479,0.2759873761131268
S4,1_5,20,0.4,0.9,0.631578947368421,0.466335422724624,0.800496865913064,0.4688151486642479,0.3193961861746312
S4,1_5,20,0.4,1.0,0.631578947368421,0.466335422724624,0.800496865913064,0.4688151486642479,0.35412323422383474
S4,1_5,20,0.6,0.2,0.4,0.16008241936129153,0.41995879031935424,-0.6211202148032509,0.0
S4,1_5,20,0.6,0.3,0.4,0.16008241936129153,0.41995879031935424,-0.6211202148032509,0.0
S4,1_5,20,0.6,0.4,0.4,0.16008241936129153,0.41995879031935424,-0.6211202148032509,0.0
S4,1_5,20,0.6,0.5,0.4,0.16008241936129153,0.41995879031935424,0.10350195411948564,0.0
S4,1_5,20,0.6,0.6,0.4,0.16008241936129153,0.41995879031935424,0.10350195411948564,0.0
S4,1_5,20,0.6,0.65,0.4,0.16008241936129153,0.41995879031935424,0.10350195411948564,0.0
S4,1_5,20,0.6,0.7,0.4,0.16008241936129153,0.41995879031935424,0.10350195411948564,0.0
S4,1_5,20,0.6,0.75,0.4,0.16008241936129153,0.41995879031935424,0.10350195411948564,0.0
S4,1_5,20,0.6,0.8,0.4,0.16008241936129153,0.41995879031935424,0.10350195411948564,0.0
S4,1_5,20,0.6,0.9,0.4,0.16008241936129153,0.41995879031935424,0.10350195411948564,0.0
S4,1_5,20,0.6,1.0,0.4,0.16008241936129153,0.41995879031935424,0.10350195411948564,0.0
S4,1_5,20,0.8,0.2,0.2,0.16008241936129153,0.41995879031935424,-0.7009752885296245,0.0
S4,1_5,20,0.8,0.3,0.2,0.16008241936129153,0.41995879031935424,-0.7009752885296245,0.0
S4,1_5,20,0.8,0.4,0.2,0.16008241936129153,0.41995879031935424,-0.7009752885296245,0.0
S4,1_5,20,0.8,0.5,0.2,0.16008241936129153,0.41995879031935424,-0.7009752885296245,0.0
S4,1_5,20,0.8,0.6,0.2,0.19950313408693598,0.800496865913064,0.5374815674370809,0.052098693802432594
S4,1_5,20,0.8,0.65,0.2,0.19950313408693598,0.800496865913064,0.5374815674370809,0.08655264043301474
S4,1_5,20,0.8,0.7,0.2,0.19950313408693598,0.800496865913064,0.5374815674370809,0.11608459468779936
